Date,CDS
2012-07-08,8.939493179321289
2012-07-09,8.951617240905762
2012-07-10,8.939493179321289
2012-07-11,9.012222290039062
2012-07-12,8.921313285827637
2012-07-13,8.994041442871094
2012-07-14,8.994041442871094
2012-07-15,8.994041442871094
2012-07-16,9.024344444274902
2012-07-17,9.018282890319824
2012-07-18,9.04858684539795
2012-07-19,9.14555835723877
2012-07-20,8.800101280212402
2012-07-21,8.800101280212402
2012-07-22,8.800101280212402
2012-07-23,8.478882789611816
2012-07-24,8.291003227233887
2012-07-25,8.394033432006836
2012-07-26,8.79404067993164
2012-07-27,9.163739204406738
2012-07-28,9.163739204406738
2012-07-29,9.163739204406738
2012-07-30,9.236467361450195
2012-07-31,9.121316909790039
2012-08-01,9.091011047363281
2012-08-02,8.800101280212402
2012-08-03,9.345559120178223
2012-08-04,9.345559120178223
2012-08-05,9.345559120178223
2012-08-06,9.491016387939453
2012-08-07,9.539501190185547
2012-08-08,9.557685852050781
2012-08-09,9.521320343017578
2012-08-10,9.497077941894531
2012-08-11,9.497077941894531
2012-08-12,9.497077941894531
2012-08-13,9.557685852050781
2012-08-14,9.581927299499512
2012-08-15,9.575867652893066
2012-08-16,9.769806861877441
2012-08-17,9.909202575683594
2012-08-18,9.909202575683594
2012-08-19,9.909202575683594
2012-08-20,9.81223201751709
2012-08-21,9.903141021728516
2012-08-22,9.951628684997559
2012-08-23,9.830410957336426
2012-08-24,9.80010986328125
2012-08-25,9.80010986328125
2012-08-26,9.80010986328125
2012-08-27,9.866776466369629
2012-08-28,9.87283992767334
2012-08-29,9.763749122619629
2012-08-30,9.709199905395508
2012-08-31,9.891021728515625
2012-09-01,9.891021728515625
2012-09-02,9.891021728515625
2012-09-03,9.891021728515625
2012-09-04,9.830410957336426
2012-09-05,9.860716819763184
2012-09-06,10.297085762023926
2012-09-07,10.64860725402832
2012-09-08,10.64860725402832
2012-09-09,10.64860725402832
2012-09-10,10.539511680603027
2012-09-11,10.757698059082031
2012-09-12,10.915276527404785
2012-09-13,11.066791534423828
2012-09-14,11.236492156982422
2012-09-15,11.236492156982422
2012-09-16,11.236492156982422
2012-09-17,11.19406509399414
2012-09-18,10.969820976257324
2012-09-19,11.036489486694336
2012-09-20,10.854667663574219
2012-09-21,10.975881576538086
2012-09-22,10.975881576538086
2012-09-23,10.975881576538086
2012-09-24,10.90921401977539
2012-09-25,10.769820213317871
2012-09-26,10.509208679199219
2012-09-27,10.709209442138672
2012-09-28,10.448604583740234
2012-09-29,10.448604583740234
2012-09-30,10.448604583740234
2012-10-01,10.624361991882324
2012-10-02,10.67284870147705
2012-10-03,10.6122407913208
2012-10-04,10.800122261047363
2012-10-05,10.951638221740723
2012-10-06,10.951638221740723
2012-10-07,10.951638221740723
2012-10-08,10.769820213317871
2012-10-09,10.618304252624512
2012-10-10,10.545578002929688
2012-10-11,10.751635551452637
2012-10-12,10.81224536895752
2012-10-13,10.81224536895752
2012-10-14,10.81224536895752
2012-10-15,10.951638221740723
2012-10-16,11.248610496520996
2012-10-17,11.381949424743652
2012-10-18,11.297097206115723
2012-10-19,11.036489486694336
2012-10-20,11.036489486694336
2012-10-21,11.036489486694336
2012-10-22,11.188003540039062
2012-10-23,10.9395170211792
2012-10-24,10.878911018371582
2012-10-25,10.945577621459961
2012-10-26,10.951638221740723
2012-10-27,10.951638221740723
2012-10-28,10.951638221740723
2012-10-29,10.951638221740723
2012-10-30,10.951638221740723
2012-10-31,11.030427932739258
2012-11-01,11.20618724822998
2012-11-02,11.066791534423828
2012-11-03,11.066791534423828
2012-11-04,11.066791534423828
2012-11-05,10.975881576538086
2012-11-06,11.109214782714844
2012-11-07,10.89709186553955
2012-11-08,10.82436466217041
2012-11-09,10.703150749206543
2012-11-10,10.703150749206543
2012-11-11,10.703150749206543
2012-11-12,10.73951530456543
2012-11-13,10.830427169799805
2012-11-14,10.630422592163086
2012-11-15,10.684967041015625
2012-11-16,10.581939697265625
2012-11-17,10.581939697265625
2012-11-18,10.581939697265625
2012-11-19,10.88497257232666
2012-11-20,11.012243270874023
2012-11-21,10.969820976257324
2012-11-22,10.969820976257324
2012-11-23,11.291034698486328
2012-11-24,11.291034698486328
2012-11-25,11.291034698486328
2012-11-26,11.242551803588867
2012-11-27,11.181946754455566
2012-11-28,11.188003540039062
2012-11-29,11.400130271911621
2012-11-30,11.448614120483398
2012-12-01,11.448614120483398
2012-12-02,11.448614120483398
2012-12-03,11.509220123291016
2012-12-04,11.581951141357422
2012-12-05,11.624372482299805
2012-12-06,11.624372482299805
2012-12-07,11.56982707977295
2012-12-08,11.56982707977295
2012-12-09,11.56982707977295
2012-12-10,11.503161430358887
2012-12-11,11.612250328063965
2012-12-12,11.715285301208496
2012-12-13,11.666797637939453
2012-12-14,11.733465194702148
2012-12-15,11.733465194702148
2012-12-16,11.733465194702148
2012-12-17,11.806195259094238
2012-12-18,11.97003173828125
2012-12-19,12.086188316345215
2012-12-20,12.177889823913574
2012-12-21,11.98837661743164
2012-12-22,11.98837661743164
2012-12-23,11.98837661743164
2012-12-24,11.994486808776855
2012-12-25,11.994486808776855
2012-12-26,11.982258796691895
2012-12-27,12.067849159240723
2012-12-28,11.84165096282959
2012-12-29,11.84165096282959
2012-12-30,11.84165096282959
2012-12-31,12.104527473449707
2013-01-01,12.104527473449707
2013-01-02,12.342950820922852
2013-01-03,12.202341079711914
2013-01-04,12.29404354095459
2013-01-05,12.29404354095459
2013-01-06,12.29404354095459
2013-01-07,12.404083251953125
2013-01-08,12.342950820922852
2013-01-09,12.477445602416992
2013-01-10,12.75255012512207
2013-01-11,12.832022666931152
2013-01-12,12.832022666931152
2013-01-13,12.832022666931152
2013-01-14,12.880928993225098
2013-01-15,12.789230346679688
2013-01-16,12.624168395996094
2013-01-17,12.80145263671875
2013-01-18,12.777002334594727
2013-01-19,12.777002334594727
2013-01-20,12.777002334594727
2013-01-21,12.777002334594727
2013-01-22,12.777002334594727
2013-01-23,12.660844802856445
2013-01-24,12.807567596435547
2013-01-25,12.984857559204102
2013-01-26,12.984857559204102
2013-01-27,12.984857559204102
2013-01-28,13.009313583374023
2013-01-29,12.990970611572266
2013-01-30,13.009313583374023
2013-01-31,12.966519355773926
2013-02-01,13.045992851257324
2013-02-02,13.045992851257324
2013-02-03,13.045992851257324
2013-02-04,12.514123916625977
2013-02-05,12.7219820022583
2013-02-06,12.648621559143066
2013-02-07,12.440765380859375
2013-02-08,12.69141674041748
2013-02-09,12.69141674041748
2013-02-10,12.69141674041748
2013-02-11,12.593599319458008
2013-02-12,12.89926815032959
2013-02-13,12.880928993225098
2013-02-14,12.746438026428223
2013-02-15,12.636393547058105
2013-02-16,12.636393547058105
2013-02-17,12.636393547058105
2013-02-18,12.636393547058105
2013-02-19,12.819796562194824
2013-02-20,12.569144248962402
2013-02-21,12.336838722229004
2013-02-22,12.514123916625977
2013-02-23,12.514123916625977
2013-02-24,12.514123916625977
2013-02-25,12.055621147155762
2013-02-26,12.049508094787598
2013-02-27,12.306268692016602
2013-02-28,12.245138168334961
2013-03-01,12.15954875946045
2013-03-02,12.15954875946045
2013-03-03,12.15954875946045
2013-03-04,12.15954875946045
2013-03-05,12.355177879333496
2013-03-06,12.281817436218262
2013-03-07,12.385744094848633
2013-03-08,12.544693946838379
2013-03-09,12.544693946838379
2013-03-10,12.544693946838379
2013-03-11,12.514123916625977
2013-03-12,12.452990531921387
2013-03-13,12.410198211669922
2013-03-14,12.685302734375
2013-03-15,12.611942291259766
2013-03-16,12.611942291259766
2013-03-17,12.611942291259766
2013-03-18,12.330723762512207
2013-03-19,12.15954875946045
2013-03-20,12.318495750427246
2013-03-21,12.141209602355957
2013-03-22,12.245138168334961
2013-03-23,12.245138168334961
2013-03-24,12.245138168334961
2013-03-25,11.84165096282959
2013-03-26,11.927241325378418
2013-03-27,11.76218032836914
2013-03-28,11.872220039367676
2013-03-29,11.872220039367676
2013-03-30,11.872220039367676
2013-03-31,11.872220039367676
2013-04-01,11.798856735229492
2013-04-02,12.006717681884766
2013-04-03,11.859990119934082
2013-04-04,11.859990119934082
2013-04-05,11.853877067565918
2013-04-06,11.853877067565918
2013-04-07,11.853877067565918
2013-04-08,11.798856735229492
2013-04-09,11.98837661743164
2013-04-10,12.312382698059082
2013-04-11,12.397969245910645
2013-04-12,12.330723762512207
2013-04-13,12.330723762512207
2013-04-14,12.330723762512207
2013-04-15,12.012826919555664
2013-04-16,12.226797103881836
2013-04-17,11.81108283996582
2013-04-18,11.713268280029297
2013-04-19,11.866106033325195
2013-04-20,11.866106033325195
2013-04-21,11.866106033325195
2013-04-22,12.006717681884766
2013-04-23,12.29404354095459
2013-04-24,12.367403030395508
2013-04-25,12.440765380859375
2013-04-26,12.587485313415527
2013-04-27,12.587485313415527
2013-04-28,12.587485313415527
2013-04-29,12.740318298339844
2013-04-30,12.838135719299316
2013-05-01,12.7219820022583
2013-05-02,12.874817848205566
2013-05-03,13.027650833129883
2013-05-04,13.027650833129883
2013-05-05,13.027650833129883
2013-05-06,13.009313583374023
2013-05-07,13.241621971130371
2013-05-08,13.339434623718262
2013-05-09,13.149922370910645
2013-05-10,13.204937934875488
2013-05-11,13.204937934875488
2013-05-12,13.204937934875488
