Date,VIX,Spread,CDS,FSI
2018-05-26,13.220000267028809,3.53,15.70545482635498,-0.48559618488684003
2018-05-27,13.220000267028809,3.53,15.70545482635498,-0.48559618488684003
2018-05-28,13.220000267028809,3.53,15.70545482635498,-0.48559618488684003
2018-05-29,17.020000457763672,3.75,14.874410629272461,-0.3015793932013039
2018-05-30,14.9399995803833,3.64,15.212461471557617,-0.407714845780857
2018-05-31,15.430000305175781,3.63,15.120903968811035,-0.39272590159537674
2018-06-01,13.460000038146973,3.55,15.367405891418457,-0.4921532052627346
2018-06-02,13.460000038146973,3.55,15.367405891418457,-0.4921532052627346
2018-06-03,13.460000038146973,3.55,15.367405891418457,-0.4921532052627346
2018-06-04,12.739999771118164,3.49,15.40261459350586,-0.5401579933434318
2018-06-05,12.399999618530273,3.5,15.19837760925293,-0.5682863238588653
2018-06-06,11.640000343322754,3.44,15.444875717163086,-0.6036334109143535
2018-06-07,12.130000114440918,3.44,15.388532638549805,-0.5836511301299688
2018-06-08,12.180000305175781,3.45,15.325149536132812,-0.583037498549583
2018-06-09,12.180000305175781,3.45,15.325149536132812,-0.583037498549583
2018-06-10,12.180000305175781,3.45,15.325149536132812,-0.583037498549583
2018-06-11,12.350000381469727,3.39,15.61390209197998,-0.5701451712486272
2018-06-12,12.34000015258789,3.38,15.543473243713379,-0.5780602975229919
2018-06-13,12.9399995803833,3.33,15.501218795776367,-0.564538553022563
2018-06-14,12.119999885559082,3.31,15.40261459350586,-0.6164312052968595
2018-06-15,11.979999542236328,3.33,15.191332817077637,-0.6327417450775331
2018-06-16,11.979999542236328,3.33,15.191332817077637,-0.6327417450775331
2018-06-17,11.979999542236328,3.33,15.191332817077637,-0.6327417450775331
2018-06-18,12.3100004196167,3.34,15.078649520874023,-0.6218920689667623
2018-06-19,13.350000381469727,3.4,15.05228042602539,-0.5576827976858626
2018-06-20,12.789999961853027,3.34,15.05228042602539,-0.600324936105412
2018-06-21,14.640000343322754,3.39,14.883813858032227,-0.5090272575330933
2018-06-22,13.770000457763672,3.39,15.074254035949707,-0.538256325349706
2018-06-23,13.770000457763672,3.39,15.074254035949707,-0.538256325349706
2018-06-24,13.770000457763672,3.39,15.074254035949707,-0.538256325349706
2018-06-25,17.329999923706055,3.47,14.847188949584961,-0.3600056516796714
2018-06-26,15.920000076293945,3.48,14.825215339660645,-0.42767419307176063
2018-06-27,17.90999984741211,3.56,14.55420207977295,-0.32896684019952277
2018-06-28,16.850000381469727,3.64,14.671396255493164,-0.35204654222425885
2018-06-29,16.09000015258789,3.61,14.817888259887695,-0.38663044848611267
2018-06-30,16.09000015258789,3.71,14.817888259887695,-0.3610410008850708
2018-07-01,16.09000015258789,3.71,14.817888259887695,-0.3610410008850708
2018-07-02,15.600000381469727,3.78,14.71534538269043,-0.3740947485200086
2018-07-03,16.139999389648438,3.77,14.781267166137695,-0.3457825847892149
2018-07-04,16.139999389648438,3.77,14.781267166137695,-0.3457825847892149
2018-07-05,14.970000267028809,3.74,15.030305862426758,-0.3932562378714057
2018-07-06,13.369999885559082,3.74,15.08157730102539,-0.46767876534104835
2018-07-07,13.369999885559082,3.74,15.08157730102539,-0.46767876534104835
2018-07-08,13.369999885559082,3.74,15.08157730102539,-0.46767876534104835
2018-07-09,12.6899995803833,3.65,15.235397338867188,-0.5132113934513783
2018-07-10,12.640000343322754,3.59,15.125527381896973,-0.5385970069906941
2018-07-11,13.630000114440918,3.66,14.847188949584961,-0.4916843755534474
2018-07-12,12.579999923706055,3.61,14.913110733032227,-0.5510876564050445
2018-07-13,12.180000305175781,3.62,14.927760124206543,-0.5670077031125075
2018-07-14,12.180000305175781,3.62,14.927760124206543,-0.5670077031125075
2018-07-15,12.180000305175781,3.62,14.927760124206543,-0.5670077031125075
2018-07-16,12.829999923706055,3.59,15.008331298828125,-0.5374404285023898
2018-07-17,12.0600004196167,3.58,14.971708297729492,-0.5800527828807511
2018-07-18,12.100000381469727,3.56,14.942408561706543,-0.5852470442774147
2018-07-19,12.869999885559082,3.59,14.876489639282227,-0.5446057133236532
2018-07-20,12.859999656677246,3.55,14.971708297729492,-0.5487461551796752
2018-07-21,12.859999656677246,3.55,14.971708297729492,-0.5487461551796752
2018-07-22,12.859999656677246,3.55,14.971708297729492,-0.5487461551796752
2018-07-23,12.619999885559082,3.5,15.044955253601074,-0.568172219958977
2018-07-24,12.40999984741211,3.47,15.235397338867188,-0.5729166108267395
2018-07-25,12.289999961853027,3.48,15.293997764587402,-0.572154029483524
2018-07-26,12.140000343322754,3.42,15.184123992919922,-0.6024128627235712
2018-07-27,13.029999732971191,3.42,15.228074073791504,-0.5560053992233661
2018-07-28,13.029999732971191,3.42,15.228074073791504,-0.5560053992233661
2018-07-29,13.029999732971191,3.42,15.228074073791504,-0.5560053992233661
2018-07-30,14.260000228881836,3.43,15.389219284057617,-0.4823690337280211
2018-07-31,12.829999923706055,3.46,15.477112770080566,-0.5382989797144059
2018-08-01,13.149999618530273,3.43,15.374567031860352,-0.5374716058640528
2018-08-02,12.1899995803833,3.43,15.125527381896973,-0.6014683786068326
2018-08-03,11.640000343322754,3.43,15.154823303222656,-0.6262442158426061
2018-08-04,11.640000343322754,3.43,15.154823303222656,-0.6262442158426061
2018-08-05,11.640000343322754,3.43,15.154823303222656,-0.6262442158426061
2018-08-06,11.270000457763672,3.43,15.037630081176758,-0.6523758629534625
2018-08-07,10.930000305175781,3.35,15.147502899169922,-0.6818197043657328
2018-08-08,10.850000381469727,3.37,15.176798820495605,-0.6785748797852205
2018-08-09,11.270000457763672,3.38,15.10355281829834,-0.6606132259352763
2018-08-10,13.15999984741211,3.5,14.664071083068848,-0.5681895874868687
2018-08-11,13.15999984741211,3.5,14.664071083068848,-0.5681895874868687
2018-08-12,13.15999984741211,3.5,14.664071083068848,-0.5681895874868687
2018-08-13,14.779999732971191,3.52,14.55420207977295,-0.49172556527596756
2018-08-14,13.3100004196167,3.48,14.51025390625,-0.5766317091305314
2018-08-15,14.640000343322754,3.55,14.290511131286621,-0.5091002568812509
2018-08-16,13.449999809265137,3.49,14.407705307006836,-0.5743400562093616
2018-08-17,12.640000343322754,3.49,14.422355651855469,-0.612798017631108
2018-08-18,12.640000343322754,3.49,14.422355651855469,-0.612798017631108
2018-08-19,12.640000343322754,3.49,14.422355651855469,-0.612798017631108
2018-08-20,12.489999771118164,3.52,14.488280296325684,-0.607873124649022
2018-08-21,12.859999656677246,3.48,14.708020210266113,-0.5848880139874222
2018-08-22,12.25,3.48,14.788591384887695,-0.6090428809536551
2018-08-23,12.40999984741211,3.47,14.612801551818848,-0.6159578098071955
2018-08-24,11.989999771118164,3.46,14.73731803894043,-0.6303750401493711
2018-08-25,11.989999771118164,3.46,14.73731803894043,-0.6303750401493711
2018-08-26,11.989999771118164,3.46,14.73731803894043,-0.6303750401493711
2018-08-27,12.15999984741211,3.43,14.949734687805176,-0.6150831210906719
2018-08-28,12.5,3.4,14.869165420532227,-0.6117618633469413
2018-08-29,12.25,3.39,14.942408561706543,-0.6214397176956635
2018-08-30,13.529999732971191,3.44,14.73731803894043,-0.5604496956474778
2018-08-31,12.859999656677246,3.49,14.590825080871582,-0.5904309854123349
2018-09-01,12.859999656677246,3.49,14.590825080871582,-0.5904309854123349
2018-09-02,12.859999656677246,3.49,14.590825080871582,-0.5904309854123349
2018-09-03,12.859999656677246,3.49,14.590825080871582,-0.5904309854123349
2018-09-04,13.15999984741211,3.46,14.671396255493164,-0.5779189638010865
2018-09-05,13.90999984741211,3.49,14.751967430114746,-0.5281250646466941
2018-09-06,14.649999618530273,3.52,14.656746864318848,-0.49097127873331187
2018-09-07,14.880000114440918,3.48,14.451654434204102,-0.5041776968531653
2018-09-08,14.880000114440918,3.48,14.451654434204102,-0.5041776968531653
2018-09-09,14.880000114440918,3.48,14.451654434204102,-0.5041776968531653
2018-09-10,14.15999984741211,3.46,14.634771347045898,-0.5317215375541219
2018-09-11,13.220000267028809,3.4,14.576171875,-0.5969318871299042
2018-09-12,13.140000343322754,3.38,14.561528205871582,-0.6069604667957559
2018-09-13,12.369999885559082,3.35,14.751967430114746,-0.6389935253102542
2018-09-14,12.069999694824219,3.29,14.73731803894043,-0.6699787548730033
2018-09-15,12.069999694824219,3.29,14.73731803894043,-0.6699787548730033
2018-09-16,12.069999694824219,3.29,14.73731803894043,-0.6699787548730033
2018-09-17,13.680000305175781,3.29,14.832540512084961,-0.584941527279334
2018-09-18,12.789999961853027,3.24,14.883813858032227,-0.6375607893285099
2018-09-19,11.75,3.24,15.08157730102539,-0.6745675835664978
2018-09-20,11.800000190734863,3.25,15.418517112731934,-0.6462788880655634
2018-09-21,11.680000305175781,3.25,15.374567031860352,-0.6551647577906939
2018-09-22,11.680000305175781,3.25,15.374567031860352,-0.6551647577906939
2018-09-23,11.680000305175781,3.25,15.374567031860352,-0.6551647577906939
2018-09-24,12.199999809265137,3.28,15.30132007598877,-0.6272123708381144
2018-09-25,12.420000076293945,3.26,15.411192893981934,-0.6140140738308354
2018-09-26,12.890000343322754,3.27,15.345266342163086,-0.5931099348384901
2018-09-27,12.40999984741211,3.25,15.250048637390137,-0.6282005241673636
2018-09-28,12.119999885559082,3.24,14.854512214660645,-0.6722351504259527
2018-09-29,12.119999885559082,3.24,14.854512214660645,-0.6722351504259527
2018-09-30,12.119999885559082,3.28,14.854512214660645,-0.6619993713855361
2018-10-01,12.0,3.22,14.751967430114746,-0.6902896699759888
2018-10-02,12.050000190734863,3.22,14.59814739227295,-0.6984870558709043
2018-10-03,11.609999656677246,3.16,14.671396255493164,-0.7302178455190691
2018-10-04,14.220000267028809,3.29,14.686042785644531,-0.5687553261542735
2018-10-05,14.819999694824219,3.32,14.576171875,-0.5394364747760082
2018-10-06,14.819999694824219,3.32,14.576171875,-0.5394364747760082
2018-10-07,14.819999694824219,3.32,14.576171875,-0.5394364747760082
2018-10-08,15.6899995803833,3.32,14.422355651855469,-0.5076755251869424
2018-10-09,15.949999809265137,3.41,14.407705307006836,-0.47298817941847476
2018-10-10,22.959999084472656,3.51,14.268537521362305,-0.1154267823316153
2018-10-11,24.979999542236328,3.58,13.990195274353027,-0.018323125984495852
2018-10-12,21.309999465942383,3.54,14.034147262573242,-0.20435722884789098
2018-10-13,21.309999465942383,3.54,14.034147262573242,-0.20435722884789098
2018-10-14,21.309999465942383,3.54,14.034147262573242,-0.20435722884789098
2018-10-15,21.299999237060547,3.49,13.990195274353027,-0.22067773982763042
2018-10-16,17.6200008392334,3.45,14.144015312194824,-0.39960367303959893
2018-10-17,17.399999618530273,3.45,14.01216983795166,-0.41943891642982384
2018-10-18,20.059999465942383,3.51,13.6679105758667,-0.29826440050078257
2018-10-19,19.889999389648438,3.51,13.792430877685547,-0.2979400788786
2018-10-20,19.889999389648438,3.51,13.792430877685547,-0.2979400788786
2018-10-21,19.889999389648438,3.51,13.792430877685547,-0.2979400788786
2018-10-22,19.639999389648438,3.52,13.6679105758667,-0.3161717965168835
2018-10-23,20.709999084472656,3.65,13.572688102722168,-0.23734800517568955
2018-10-24,25.229999542236328,3.68,13.140532493591309,-0.03929009537911401
2018-10-25,24.219999313354492,3.72,13.338297843933105,-0.06459911051183032
2018-10-26,24.15999984741211,3.85,13.24307918548584,-0.04083920712025411
2018-10-27,24.15999984741211,3.85,13.24307918548584,-0.04083920712025411
2018-10-28,24.15999984741211,3.85,13.24307918548584,-0.04083920712025411
2018-10-29,24.700000762939453,3.84,13.345621109008789,-0.00999533239018439
2018-10-30,23.350000381469727,3.89,13.448169708251953,-0.05589590755947212
2018-10-31,21.229999542236328,3.81,13.528743743896484,-0.17410354710646725
2018-11-01,19.34000015258789,3.81,13.814404487609863,-0.24645377824963546
2018-11-02,19.510000228881836,3.72,13.924273490905762,-0.2536048362719922
2018-11-03,19.510000228881836,3.72,13.924273490905762,-0.2536048362719922
2018-11-04,19.510000228881836,3.72,13.924273490905762,-0.2536048362719922
2018-11-05,19.959999084472656,3.72,13.814404487609863,-0.23927212129097317
